DEBUG 2026-03-18 14:40:31,463 [2    ] Abp.Modules.AbpModuleManager             - Loading Abp modules...
DEBUG 2026-03-18 14:40:33,814 [2    ] Abp.Localization.LocalizationManager     - Initialized localization source: AbpZero
DEBUG 2026-03-18 14:40:33,817 [2    ] Abp.Localization.LocalizationManager     - Initialized localization source: Team3
DEBUG 2026-03-18 14:40:33,819 [2    ] Abp.Localization.LocalizationManager     - Initialized localization source: AbpWeb
DEBUG 2026-03-18 14:40:33,824 [2    ] Abp.BackgroundJobs.BackgroundJobManager  - Start background worker: Abp.BackgroundJobs.BackgroundJobManager
DEBUG 2026-03-18 14:40:33,827 [2    ] , Culture=neutral, PublicKeyToken=null]] - Start background worker: Abp.Authorization.Users.UserTokenExpirationWorker`2[[Team3.MultiTenancy.Tenant, Team3.Core, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null],[Team3.Authorization.Users.User, Team3.Core, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null]]
DEBUG 2026-03-18 14:40:33,837 [2    ] Abp.AutoMapper.AbpAutoMapperModule       - Found 9 classes define auto mapping attributes
DEBUG 2026-03-18 14:40:33,837 [2    ] Abp.AutoMapper.AbpAutoMapperModule       - Team3.Users.Dto.CreateUserDto
DEBUG 2026-03-18 14:40:33,839 [2    ] Abp.AutoMapper.AbpAutoMapperModule       - Team3.Users.Dto.UserDto
DEBUG 2026-03-18 14:40:33,839 [2    ] Abp.AutoMapper.AbpAutoMapperModule       - Team3.Sessions.Dto.TenantLoginInfoDto
DEBUG 2026-03-18 14:40:33,840 [2    ] Abp.AutoMapper.AbpAutoMapperModule       - Team3.Sessions.Dto.UserLoginInfoDto
DEBUG 2026-03-18 14:40:33,840 [2    ] Abp.AutoMapper.AbpAutoMapperModule       - Team3.Services.Subjects.Dto.SubjectDto
DEBUG 2026-03-18 14:40:33,840 [2    ] Abp.AutoMapper.AbpAutoMapperModule       - Team3.Services.Subjects.Dto.TopicDto
DEBUG 2026-03-18 14:40:33,840 [2    ] Abp.AutoMapper.AbpAutoMapperModule       - Team3.Roles.Dto.PermissionDto
DEBUG 2026-03-18 14:40:33,840 [2    ] Abp.AutoMapper.AbpAutoMapperModule       - Team3.MultiTenancy.Dto.CreateTenantDto
DEBUG 2026-03-18 14:40:33,840 [2    ] Abp.AutoMapper.AbpAutoMapperModule       - Team3.MultiTenancy.Dto.TenantDto
WARN  2026-03-18 14:40:34,465 [2    ] oft.EntityFrameworkCore.Model.Validation - Entity 'Lesson' has a global query filter defined and is the required end of a relationship with the entity 'LessonTranslation'. This may lead to unexpected results when the required entity is filtered out. Either configure the navigation as optional, or define matching query filters for both entities in the navigation. See https://go.microsoft.com/fwlink/?linkid=2131316 for more information.
WARN  2026-03-18 14:40:34,465 [2    ] oft.EntityFrameworkCore.Model.Validation - Entity 'Subject' has a global query filter defined and is the required end of a relationship with the entity 'SubjectTranslation'. This may lead to unexpected results when the required entity is filtered out. Either configure the navigation as optional, or define matching query filters for both entities in the navigation. See https://go.microsoft.com/fwlink/?linkid=2131316 for more information.
WARN  2026-03-18 14:40:34,466 [2    ] oft.EntityFrameworkCore.Model.Validation - Entity 'Topic' has a global query filter defined and is the required end of a relationship with the entity 'TopicTranslation'. This may lead to unexpected results when the required entity is filtered out. Either configure the navigation as optional, or define matching query filters for both entities in the navigation. See https://go.microsoft.com/fwlink/?linkid=2131316 for more information.
INFO  2026-03-18 14:40:54,642 [2    ] tCore.Builder.RequestLocalizationOptions - Supported Request Localization Cultures: en,es-MX,fr,de,it,nl,pt-BR,tr,ru,ar,fa,ja,zh-Hans
WARN  2026-03-18 14:40:54,794 [2    ] etCore.Server.Kestrel.Core.KestrelServer - The ASP.NET Core developer certificate is not trusted. For information about trusting the ASP.NET Core developer certificate, see https://aka.ms/aspnet/https-trust-dev-cert
WARN  2026-03-18 14:40:54,795 [2    ] Microsoft.AspNetCore.Server.Kestrel      - Overriding address(es) 'https://localhost:44311/'. Binding to endpoints defined via IConfiguration and/or UseKestrel() instead.
INFO  2026-03-18 14:40:54,817 [2    ] Microsoft.Hosting.Lifetime               - Now listening on: https://localhost:44311
INFO  2026-03-18 14:40:54,818 [2    ] Microsoft.Hosting.Lifetime               - Application started. Press Ctrl+C to shut down.
INFO  2026-03-18 14:40:54,818 [2    ] Microsoft.Hosting.Lifetime               - Hosting environment: Development
INFO  2026-03-18 14:40:54,818 [2    ] Microsoft.Hosting.Lifetime               - Content root path: C:\Users\Thuwayba\Desktop\Projects\team-3\backend\aspnet-core\src\Team3.Web.Host
INFO  2026-03-18 14:43:44,354 [17   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 OPTIONS https://localhost:44311/api/TokenAuth/Authenticate - - -
INFO  2026-03-18 14:43:44,357 [17   ] pNetCore.Cors.Infrastructure.CorsService - CORS policy execution successful.
INFO  2026-03-18 14:43:44,368 [17   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 OPTIONS https://localhost:44311/api/TokenAuth/Authenticate - 204 - - 8.0979ms
INFO  2026-03-18 14:43:44,373 [15   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 POST https://localhost:44311/api/TokenAuth/Authenticate - application/json 54
INFO  2026-03-18 14:43:44,373 [15   ] pNetCore.Cors.Infrastructure.CorsService - CORS policy execution successful.
INFO  2026-03-18 14:43:45,010 [13   ] ft.AspNetCore.Routing.EndpointMiddleware - Executing endpoint 'Team3.Controllers.TokenAuthController.Authenticate (Team3.Web.Core)'
INFO  2026-03-18 14:43:45,044 [13   ] c.Infrastructure.ControllerActionInvoker - Route matched with {action = "Authenticate", controller = "TokenAuth", area = ""}. Executing controller action with signature System.Threading.Tasks.Task`1[Team3.Models.TokenAuth.AuthenticateResultModel] Authenticate(Team3.Models.TokenAuth.AuthenticateModel) on controller Team3.Controllers.TokenAuthController (Team3.Web.Core).
INFO  2026-03-18 14:43:49,329 [15   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2026-03-18 14:43:49,342 [15   ] c.Infrastructure.ControllerActionInvoker - Executed action Team3.Controllers.TokenAuthController.Authenticate (Team3.Web.Core) in 4291.1858ms
INFO  2026-03-18 14:43:49,342 [15   ] ft.AspNetCore.Routing.EndpointMiddleware - Executed endpoint 'Team3.Controllers.TokenAuthController.Authenticate (Team3.Web.Core)'
INFO  2026-03-18 14:43:49,345 [15   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 POST https://localhost:44311/api/TokenAuth/Authenticate - 200 - application/json;+charset=utf-8 4972.2696ms
INFO  2026-03-18 14:43:50,558 [15   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 OPTIONS https://localhost:44311/api/services/app/Session/GetCurrentLoginInformations - - -
INFO  2026-03-18 14:43:50,559 [15   ] pNetCore.Cors.Infrastructure.CorsService - CORS policy execution successful.
INFO  2026-03-18 14:43:50,559 [17   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 OPTIONS https://localhost:44311/api/services/app/User/Get?Id=2 - - -
INFO  2026-03-18 14:43:50,559 [15   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 OPTIONS https://localhost:44311/api/services/app/Session/GetCurrentLoginInformations - 204 - - 0.6577ms
INFO  2026-03-18 14:43:50,559 [17   ] pNetCore.Cors.Infrastructure.CorsService - CORS policy execution successful.
INFO  2026-03-18 14:43:50,559 [17   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 OPTIONS https://localhost:44311/api/services/app/User/Get?Id=2 - 204 - - 0.2611ms
INFO  2026-03-18 14:43:50,560 [15   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 OPTIONS https://localhost:44311/api/services/app/Session/GetCurrentLoginInformations - - -
INFO  2026-03-18 14:43:50,560 [13   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 OPTIONS https://localhost:44311/api/services/app/User/Get?Id=2 - - -
INFO  2026-03-18 14:43:50,560 [15   ] pNetCore.Cors.Infrastructure.CorsService - CORS policy execution successful.
INFO  2026-03-18 14:43:50,560 [13   ] pNetCore.Cors.Infrastructure.CorsService - CORS policy execution successful.
INFO  2026-03-18 14:43:50,560 [15   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 OPTIONS https://localhost:44311/api/services/app/Session/GetCurrentLoginInformations - 204 - - 0.2866ms
INFO  2026-03-18 14:43:50,560 [13   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 OPTIONS https://localhost:44311/api/services/app/User/Get?Id=2 - 204 - - 0.2616ms
INFO  2026-03-18 14:43:50,560 [19   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 GET https://localhost:44311/api/services/app/Session/GetCurrentLoginInformations - - -
INFO  2026-03-18 14:43:50,560 [17   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 GET https://localhost:44311/api/services/app/User/Get?Id=2 - - -
INFO  2026-03-18 14:43:50,560 [19   ] pNetCore.Cors.Infrastructure.CorsService - CORS policy execution successful.
INFO  2026-03-18 14:43:50,561 [17   ] pNetCore.Cors.Infrastructure.CorsService - CORS policy execution successful.
INFO  2026-03-18 14:43:51,041 [17   ] ft.AspNetCore.Routing.EndpointMiddleware - Executing endpoint 'Team3.Users.UserAppService.GetAsync (Team3.Application)'
INFO  2026-03-18 14:43:51,041 [19   ] ft.AspNetCore.Routing.EndpointMiddleware - Executing endpoint 'Team3.Sessions.SessionAppService.GetCurrentLoginInformations (Team3.Application)'
INFO  2026-03-18 14:43:51,046 [19   ] c.Infrastructure.ControllerActionInvoker - Route matched with {area = "app", action = "GetCurrentLoginInformations", controller = "Session"}. Executing controller action with signature System.Threading.Tasks.Task`1[Team3.Sessions.Dto.GetCurrentLoginInformationsOutput] GetCurrentLoginInformations() on controller Team3.Sessions.SessionAppService (Team3.Application).
INFO  2026-03-18 14:43:51,048 [17   ] c.Infrastructure.ControllerActionInvoker - Route matched with {area = "app", action = "Get", controller = "User"}. Executing controller action with signature System.Threading.Tasks.Task`1[Team3.Users.Dto.UserDto] GetAsync(Abp.Application.Services.Dto.EntityDto`1[System.Int64]) on controller Team3.Users.UserAppService (Team3.Application).
INFO  2026-03-18 14:43:51,817 [19   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2026-03-18 14:43:51,825 [19   ] c.Infrastructure.ControllerActionInvoker - Executed action Team3.Sessions.SessionAppService.GetCurrentLoginInformations (Team3.Application) in 778.5669ms
INFO  2026-03-18 14:43:51,825 [19   ] ft.AspNetCore.Routing.EndpointMiddleware - Executed endpoint 'Team3.Sessions.SessionAppService.GetCurrentLoginInformations (Team3.Application)'
INFO  2026-03-18 14:43:51,826 [19   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 GET https://localhost:44311/api/services/app/Session/GetCurrentLoginInformations - 200 - application/json;+charset=utf-8 1265.2759ms
INFO  2026-03-18 14:43:51,828 [19   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 GET https://localhost:44311/api/services/app/Session/GetCurrentLoginInformations - - -
INFO  2026-03-18 14:43:51,829 [19   ] pNetCore.Cors.Infrastructure.CorsService - CORS policy execution successful.
INFO  2026-03-18 14:43:51,830 [19   ] ft.AspNetCore.Routing.EndpointMiddleware - Executing endpoint 'Team3.Sessions.SessionAppService.GetCurrentLoginInformations (Team3.Application)'
INFO  2026-03-18 14:43:51,831 [19   ] c.Infrastructure.ControllerActionInvoker - Route matched with {area = "app", action = "GetCurrentLoginInformations", controller = "Session"}. Executing controller action with signature System.Threading.Tasks.Task`1[Team3.Sessions.Dto.GetCurrentLoginInformationsOutput] GetCurrentLoginInformations() on controller Team3.Sessions.SessionAppService (Team3.Application).
INFO  2026-03-18 14:43:52,561 [21   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2026-03-18 14:43:52,561 [21   ] c.Infrastructure.ControllerActionInvoker - Executed action Team3.Sessions.SessionAppService.GetCurrentLoginInformations (Team3.Application) in 729.8382ms
INFO  2026-03-18 14:43:52,561 [21   ] ft.AspNetCore.Routing.EndpointMiddleware - Executed endpoint 'Team3.Sessions.SessionAppService.GetCurrentLoginInformations (Team3.Application)'
INFO  2026-03-18 14:43:52,561 [21   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 GET https://localhost:44311/api/services/app/Session/GetCurrentLoginInformations - 200 - application/json;+charset=utf-8 733.1640ms
INFO  2026-03-18 14:43:54,567 [19   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2026-03-18 14:43:54,570 [19   ] c.Infrastructure.ControllerActionInvoker - Executed action Team3.Users.UserAppService.GetAsync (Team3.Application) in 3521.3493ms
INFO  2026-03-18 14:43:54,570 [19   ] ft.AspNetCore.Routing.EndpointMiddleware - Executed endpoint 'Team3.Users.UserAppService.GetAsync (Team3.Application)'
INFO  2026-03-18 14:43:54,570 [19   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 GET https://localhost:44311/api/services/app/User/Get?Id=2 - 200 - application/json;+charset=utf-8 4009.6651ms
INFO  2026-03-18 14:43:54,571 [19   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 GET https://localhost:44311/api/services/app/User/Get?Id=2 - - -
INFO  2026-03-18 14:43:54,572 [19   ] pNetCore.Cors.Infrastructure.CorsService - CORS policy execution successful.
INFO  2026-03-18 14:43:54,574 [19   ] ft.AspNetCore.Routing.EndpointMiddleware - Executing endpoint 'Team3.Users.UserAppService.GetAsync (Team3.Application)'
INFO  2026-03-18 14:43:54,575 [19   ] c.Infrastructure.ControllerActionInvoker - Route matched with {area = "app", action = "Get", controller = "User"}. Executing controller action with signature System.Threading.Tasks.Task`1[Team3.Users.Dto.UserDto] GetAsync(Abp.Application.Services.Dto.EntityDto`1[System.Int64]) on controller Team3.Users.UserAppService (Team3.Application).
INFO  2026-03-18 14:43:54,602 [21   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 OPTIONS https://localhost:44311/api/services/app/User/GetAll - - -
INFO  2026-03-18 14:43:54,602 [20   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 OPTIONS https://localhost:44311/api/services/app/User/GetAll - - -
INFO  2026-03-18 14:43:54,602 [20   ] pNetCore.Cors.Infrastructure.CorsService - CORS policy execution successful.
INFO  2026-03-18 14:43:54,602 [21   ] pNetCore.Cors.Infrastructure.CorsService - CORS policy execution successful.
INFO  2026-03-18 14:43:54,602 [20   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 OPTIONS https://localhost:44311/api/services/app/User/GetAll - 204 - - 0.3693ms
INFO  2026-03-18 14:43:54,602 [21   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 OPTIONS https://localhost:44311/api/services/app/User/GetAll - 204 - - 0.4774ms
INFO  2026-03-18 14:43:54,604 [17   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 GET https://localhost:44311/api/services/app/User/GetAll - - -
INFO  2026-03-18 14:43:54,604 [17   ] pNetCore.Cors.Infrastructure.CorsService - CORS policy execution successful.
INFO  2026-03-18 14:43:54,605 [17   ] ft.AspNetCore.Routing.EndpointMiddleware - Executing endpoint 'Team3.Users.UserAppService.GetAllAsync (Team3.Application)'
INFO  2026-03-18 14:43:54,614 [17   ] c.Infrastructure.ControllerActionInvoker - Route matched with {area = "app", action = "GetAll", controller = "User"}. Executing controller action with signature System.Threading.Tasks.Task`1[Abp.Application.Services.Dto.PagedResultDto`1[Team3.Users.Dto.UserDto]] GetAllAsync(Team3.Users.Dto.PagedUserResultRequestDto) on controller Team3.Users.UserAppService (Team3.Application).
INFO  2026-03-18 14:43:56,383 [17   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2026-03-18 14:43:56,385 [17   ] c.Infrastructure.ControllerActionInvoker - Executed action Team3.Users.UserAppService.GetAsync (Team3.Application) in 1809.6259ms
INFO  2026-03-18 14:43:56,386 [17   ] ft.AspNetCore.Routing.EndpointMiddleware - Executed endpoint 'Team3.Users.UserAppService.GetAsync (Team3.Application)'
INFO  2026-03-18 14:43:56,386 [17   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 GET https://localhost:44311/api/services/app/User/Get?Id=2 - 200 - application/json;+charset=utf-8 1814.9759ms
INFO  2026-03-18 14:43:59,896 [21   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2026-03-18 14:43:59,899 [21   ] c.Infrastructure.ControllerActionInvoker - Executed action Team3.Users.UserAppService.GetAllAsync (Team3.Application) in 5285.092ms
INFO  2026-03-18 14:43:59,899 [21   ] ft.AspNetCore.Routing.EndpointMiddleware - Executed endpoint 'Team3.Users.UserAppService.GetAllAsync (Team3.Application)'
INFO  2026-03-18 14:43:59,902 [21   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 GET https://localhost:44311/api/services/app/User/GetAll - 200 - application/json;+charset=utf-8 5295.6875ms
INFO  2026-03-18 14:43:59,905 [19   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 GET https://localhost:44311/api/services/app/User/GetAll - - -
INFO  2026-03-18 14:43:59,906 [19   ] pNetCore.Cors.Infrastructure.CorsService - CORS policy execution successful.
INFO  2026-03-18 14:43:59,909 [19   ] ft.AspNetCore.Routing.EndpointMiddleware - Executing endpoint 'Team3.Users.UserAppService.GetAllAsync (Team3.Application)'
INFO  2026-03-18 14:43:59,911 [19   ] c.Infrastructure.ControllerActionInvoker - Route matched with {area = "app", action = "GetAll", controller = "User"}. Executing controller action with signature System.Threading.Tasks.Task`1[Abp.Application.Services.Dto.PagedResultDto`1[Team3.Users.Dto.UserDto]] GetAllAsync(Team3.Users.Dto.PagedUserResultRequestDto) on controller Team3.Users.UserAppService (Team3.Application).
INFO  2026-03-18 14:44:04,887 [19   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2026-03-18 14:44:04,888 [19   ] c.Infrastructure.ControllerActionInvoker - Executed action Team3.Users.UserAppService.GetAllAsync (Team3.Application) in 4977.0532ms
INFO  2026-03-18 14:44:04,889 [19   ] ft.AspNetCore.Routing.EndpointMiddleware - Executed endpoint 'Team3.Users.UserAppService.GetAllAsync (Team3.Application)'
INFO  2026-03-18 14:44:04,889 [19   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 GET https://localhost:44311/api/services/app/User/GetAll - 200 - application/json;+charset=utf-8 4983.5060ms
INFO  2026-03-18 14:44:05,002 [13   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 OPTIONS https://localhost:44311/api/TokenAuth/Logout - - -
INFO  2026-03-18 14:44:05,002 [13   ] pNetCore.Cors.Infrastructure.CorsService - CORS policy execution successful.
INFO  2026-03-18 14:44:05,003 [13   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 OPTIONS https://localhost:44311/api/TokenAuth/Logout - 204 - - 1.1696ms
INFO  2026-03-18 14:44:05,006 [13   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 POST https://localhost:44311/api/TokenAuth/Logout - - 0
INFO  2026-03-18 14:44:05,006 [13   ] pNetCore.Cors.Infrastructure.CorsService - CORS policy execution successful.
INFO  2026-03-18 14:44:05,007 [13   ] ft.AspNetCore.Routing.EndpointMiddleware - Executing endpoint 'Team3.Controllers.TokenAuthController.Logout (Team3.Web.Core)'
INFO  2026-03-18 14:44:05,008 [13   ] c.Infrastructure.ControllerActionInvoker - Route matched with {action = "Logout", controller = "TokenAuth", area = ""}. Executing controller action with signature Microsoft.AspNetCore.Mvc.IActionResult Logout() on controller Team3.Controllers.TokenAuthController (Team3.Web.Core).
INFO  2026-03-18 14:44:06,011 [13   ] icrosoft.AspNetCore.Mvc.StatusCodeResult - Executing StatusCodeResult, setting HTTP status code 200
INFO  2026-03-18 14:44:06,011 [13   ] c.Infrastructure.ControllerActionInvoker - Executed action Team3.Controllers.TokenAuthController.Logout (Team3.Web.Core) in 1003.1053ms
INFO  2026-03-18 14:44:06,011 [13   ] ft.AspNetCore.Routing.EndpointMiddleware - Executed endpoint 'Team3.Controllers.TokenAuthController.Logout (Team3.Web.Core)'
INFO  2026-03-18 14:44:06,012 [13   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 POST https://localhost:44311/api/TokenAuth/Logout - 200 0 - 1005.8351ms
INFO  2026-03-18 14:45:38,174 [13   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 OPTIONS https://localhost:44311/api/TokenAuth/Me - - -
INFO  2026-03-18 14:45:38,174 [13   ] pNetCore.Cors.Infrastructure.CorsService - CORS policy execution successful.
INFO  2026-03-18 14:45:38,174 [13   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 OPTIONS https://localhost:44311/api/TokenAuth/Me - 204 - - 0.4876ms
INFO  2026-03-18 14:45:38,176 [3    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 GET https://localhost:44311/api/TokenAuth/Me - - -
INFO  2026-03-18 14:45:38,177 [3    ] pNetCore.Cors.Infrastructure.CorsService - CORS policy execution successful.
INFO  2026-03-18 14:45:38,184 [3    ] uthorization.DefaultAuthorizationService - Authorization failed. These requirements were not met:
DenyAnonymousAuthorizationRequirement: Requires an authenticated user.
INFO  2026-03-18 14:45:38,187 [3    ] uthentication.JwtBearer.JwtBearerHandler - AuthenticationScheme: JwtBearer was challenged.
INFO  2026-03-18 14:45:38,187 [3    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 GET https://localhost:44311/api/TokenAuth/Me - 401 0 - 10.8156ms
INFO  2026-03-18 14:45:45,851 [19   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 OPTIONS https://localhost:44311/api/TokenAuth/Authenticate - - -
INFO  2026-03-18 14:45:45,852 [19   ] pNetCore.Cors.Infrastructure.CorsService - CORS policy execution successful.
